metric,noun,verb,vote,user_id
metaphoricity,快楽,Xが溢れる,3,f80927bdcca7831d45a53a6fe92d696fa3f284f940f277d07ebd0fdf58077446
metaphoricity,快楽,Xが溢れる,0,b95d23f9423727a0d26cbf44d94124b6e388b0a1a2f26acd14c4b19f2f2212b3
metaphoricity,快楽,Xが溢れる,4,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
metaphoricity,快楽,Xが溢れる,2,bc538e9dbfb103a51349c3d226dc13bfbac167b732316302861b395df87d8bbe
metaphoricity,快楽,Xが溢れる,3,b545675bf9245b5570dcf2809e8424cb093f6af93e512fa974b6898e663e2897
metaphoricity,快楽,Xが溢れる,3,0ea4b2c7f33fb7b53a9f4da92e2c2e7d774fb8bfede6391f07720daab97efebf
metaphoricity,快楽,Xに溺れる,4,428e06c7eff209835aa0791d5299b9e1738b5d4fa53b9f6f5c3e81de8ce5cac8
metaphoricity,快楽,Xに溺れる,3,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
metaphoricity,快楽,Xに溺れる,2,d4a09ecb31265aa8f1096e7c741c7f9595101d45fa5599eaae5d830fd9b93a7a
metaphoricity,快楽,Xに溺れる,3,c16280c90c112bc1dd99845e483675860f9e9574f6ff89f165b402813d70237b
metaphoricity,快楽,Xに溺れる,3,51b03c160cd9d765382332aa5b80a90c0b08d45b093f3bcaf9e217f21e4783c6
metaphoricity,快楽,Xに溺れる,0,fe199a53c6f50737789ec17d0ea0c9b4f07921d43910b8063c6d6c55a153985a
metaphoricity,快楽,Xに溺れる,4,3c7922758c3075f3d6164dff42b754ec46421ffbcd88d97cd20fc2a24a7ea3be
metaphoricity,快楽,Xに溺れる,4,782b2474b224cdc0d76e5e4b8e93324de0cb000f8f1a518d8ee03561e044c0e4
metaphoricity,快楽,Xに溺れる,1,fd8a2b7847ceca41387b0a91cda3b37ea1fe3789112c00d0e469082ca0d2b536
metaphoricity,快楽,Xに溺れる,4,9147d1c2eaa2710508c7b7a04813097793ca7c836eea61536668154845024e10
metaphoricity,快楽,Xが滲む,0,d4bf6eaf37916926c116fd9eed445e50ea1e130583beae846dea6355d07c1ac8
metaphoricity,快楽,Xが滲む,0,a49405acb5b3e3cd5febbeb5d0ca6e0f322f01bb931b5d39d7e31f54b91e355d
metaphoricity,快楽,Xが滲む,1,034aa4204dae3a549058bce62eef8421a77693ef23b22d6f68f1831bb1feb9ee
metaphoricity,快楽,Xが滲む,4,0223138b8737a42f585945d0792ddbf25b5aaebd792b19b13330cf2b2afea807
metaphoricity,快楽,Xが滲む,3,c4bd50bb3d16271f024bdc21e39c2c2d7aee5620a5927e4d82dd98f327dc02b7
metaphoricity,快楽,Xが滲む,3,a20b86c3c75f0bb7a0d695404b4d22a686b1ef615192c715c6236971c7357c5c
metaphoricity,快楽,Xが滲む,2,81e0296a3bffabae23e63d944a457794b3bb0a0b900d830887e470f22daf3e61
metaphoricity,快楽,Xが滲む,1,aecf48f2802a458314c9513fb25953a78ee157835db41d5de2b0b1ed04df39b4
metaphoricity,快楽,Xが滲む,4,7e0bd4900710a56daadc8272c559d1b0b21e93e6fc8ca1ce6ffee064bfe43bdb
metaphoricity,快楽,Xが滲む,4,78de42dc9781cbd67f21d57c81b992bcc70fe2447bbf61ef80b5c5bb35fd02a1
metaphoricity,快楽,Xが滴る,3,9aa490183ad63dab007d5f63c5bc19d4b2bb1149f2d50928e947015620be1d2b
metaphoricity,快楽,Xが滴る,0,ed8f019af50eef9ffb16e01ab2774c4bfd7a7fa7e68265aaaa9476601ca0ab15
metaphoricity,快楽,Xが滴る,4,ff2e85b7caff5ef5dddd70d4c229145dfd3f65de65675edd05392933b497fd95
metaphoricity,快楽,Xが滴る,3,0429137659e0381549d0e3ca9c97bc168db65cfa31bb80d389325375d6146150
metaphoricity,快楽,Xが滴る,1,2ff3ea795693454f24944b5c6352272a1738e7dba137fa01b2de937e3112322d
metaphoricity,快楽,Xが滴る,4,b2684f6883953282f901a45491c3e3832edbc4b7b9bf010e02bfa5cc5f7c7af8
metaphoricity,快楽,Xが滴る,4,c94ee8ea219f25df3f2e7b386adefe106894e1d4040dcdb04c91b19d963a1b09
metaphoricity,快楽,Xが滴る,2,97b0758d36632f74d078ca446824a5e0d310c9c7832395de56dea43440324545
metaphoricity,快楽,Xが滴る,3,946d34e19c404a800732a949eec1f45bb8189e37da24485c9a7ab19b0aab209f
metaphoricity,快楽,Xが滴る,0,aee13cd2ec8205f1bec0d3911119bd5d3bd6ba663007201e212db16c290c2f03
metaphoricity,快楽,Xが漏れる,2,7a1fccbd1a3bd1e7d9f0a8481528341e1ccd50fac33922154414d4599231608d
metaphoricity,快楽,Xが漏れる,3,98dee2d0f0a8f551333042313555ee1dd19590ce1e5798fd408eea1a285bac4d
metaphoricity,快楽,Xが漏れる,2,42701dc63a481cd76f8c8d3e8cb7c2dd1ff0d48388db197e7beb54b33d3fb4be
metaphoricity,快楽,Xが漏れる,3,019dda03875ee0ca0105de9c94a54d92cea4c27ea3e0644cf45d21ff929d930b
metaphoricity,快楽,Xが漏れる,0,f80927bdcca7831d45a53a6fe92d696fa3f284f940f277d07ebd0fdf58077446
metaphoricity,快楽,Xが漏れる,0,b95d23f9423727a0d26cbf44d94124b6e388b0a1a2f26acd14c4b19f2f2212b3
metaphoricity,快楽,Xが漏れる,1,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
metaphoricity,快楽,Xが漏れる,0,bc538e9dbfb103a51349c3d226dc13bfbac167b732316302861b395df87d8bbe
metaphoricity,快楽,Xが漏れる,4,b545675bf9245b5570dcf2809e8424cb093f6af93e512fa974b6898e663e2897
metaphoricity,快楽,Xが漏れる,2,0ea4b2c7f33fb7b53a9f4da92e2c2e7d774fb8bfede6391f07720daab97efebf
metaphoricity,快楽,Xに漬かる,3,9aa490183ad63dab007d5f63c5bc19d4b2bb1149f2d50928e947015620be1d2b
metaphoricity,快楽,Xに漬かる,1,ed8f019af50eef9ffb16e01ab2774c4bfd7a7fa7e68265aaaa9476601ca0ab15
metaphoricity,快楽,Xに漬かる,4,ff2e85b7caff5ef5dddd70d4c229145dfd3f65de65675edd05392933b497fd95
metaphoricity,快楽,Xに漬かる,3,0429137659e0381549d0e3ca9c97bc168db65cfa31bb80d389325375d6146150
metaphoricity,快楽,Xに漬かる,1,2ff3ea795693454f24944b5c6352272a1738e7dba137fa01b2de937e3112322d
metaphoricity,快楽,Xに漬かる,0,b2684f6883953282f901a45491c3e3832edbc4b7b9bf010e02bfa5cc5f7c7af8
metaphoricity,快楽,Xに漬かる,4,c94ee8ea219f25df3f2e7b386adefe106894e1d4040dcdb04c91b19d963a1b09
metaphoricity,快楽,Xに漬かる,2,97b0758d36632f74d078ca446824a5e0d310c9c7832395de56dea43440324545
metaphoricity,快楽,Xに漬かる,2,946d34e19c404a800732a949eec1f45bb8189e37da24485c9a7ab19b0aab209f
metaphoricity,快楽,Xに漬かる,2,aee13cd2ec8205f1bec0d3911119bd5d3bd6ba663007201e212db16c290c2f03
metaphoricity,快楽,Xが澄む,3,9aa490183ad63dab007d5f63c5bc19d4b2bb1149f2d50928e947015620be1d2b
metaphoricity,快楽,Xが澄む,0,ed8f019af50eef9ffb16e01ab2774c4bfd7a7fa7e68265aaaa9476601ca0ab15
metaphoricity,快楽,Xが澄む,4,ff2e85b7caff5ef5dddd70d4c229145dfd3f65de65675edd05392933b497fd95
metaphoricity,快楽,Xが澄む,3,0429137659e0381549d0e3ca9c97bc168db65cfa31bb80d389325375d6146150
metaphoricity,快楽,Xが澄む,1,2ff3ea795693454f24944b5c6352272a1738e7dba137fa01b2de937e3112322d
metaphoricity,快楽,Xが澄む,3,b2684f6883953282f901a45491c3e3832edbc4b7b9bf010e02bfa5cc5f7c7af8
metaphoricity,快楽,Xが澄む,2,c94ee8ea219f25df3f2e7b386adefe106894e1d4040dcdb04c91b19d963a1b09
metaphoricity,快楽,Xが澄む,2,97b0758d36632f74d078ca446824a5e0d310c9c7832395de56dea43440324545
metaphoricity,快楽,Xが澄む,3,946d34e19c404a800732a949eec1f45bb8189e37da24485c9a7ab19b0aab209f
metaphoricity,快楽,Xが澄む,0,aee13cd2ec8205f1bec0d3911119bd5d3bd6ba663007201e212db16c290c2f03
metaphoricity,快楽,Xが濁る,0,0fd915e5102fbac13edffee6332a479ec917beeab68e0dc21683cebcc41dee14
metaphoricity,快楽,Xが濁る,4,8633ddaf60c2e4445af92d310d8372a3da9b4f74b09315bd3c3be5e5a113d975
metaphoricity,快楽,Xが濁る,4,1153b48c5868a18a600b843f054a6a47aa12bfdcc0afb814b97b854eb28a6933
metaphoricity,快楽,Xが濁る,2,28f2ca005dd76758d89ef3e8837a8a4942cc71f3ed82d9d9e17843c0cd43afc6
metaphoricity,快楽,Xが濁る,3,ee1325372c1ae4c4279ecd629d2c9df2af041d3722cbdea28fa3d21f40b4921c
metaphoricity,快楽,Xが濁る,2,89ca522dbdf41e2e55063d1ecc94b54f363007ff11104ed42b91b888f265436e
metaphoricity,快楽,Xが濁る,4,b316a73b2f9795d5018de10257a13a6a626a660ef0b940fef2fa049c59fd1cd3
metaphoricity,快楽,Xが濁る,2,a1cba65677ea8ae56842f0735bfd079708ae7aceeb218b24411cd27871b220a5
metaphoricity,快楽,Xが濁る,1,a26d9b7f696497e094ecc2de3f42f00daf75499fcc18be02882569f21cd304a9
metaphoricity,快楽,Xが濁る,0,79b027a2d3bbcd25226093b221e3a242dce3cba7e54dc6c06bd031ec84da7966
metaphoricity,快楽,Xを飲む,0,ff9c3bcd77c541e03811200e2036234a33d691b57f5247c95e477fc474188a10
metaphoricity,快楽,Xを飲む,4,977c76ea0846af2e580b7959e9b93a7e04c57c653d2301135d969da604092a8b
metaphoricity,快楽,Xを飲む,1,d24978ead1033f48af0f7b338d90d0336b6389241589d5624e80ece238d24161
metaphoricity,快楽,Xを飲む,1,822464670148322945198b08c6dd3d3fc08dc5367335117dc036d1e77ca4b064
metaphoricity,快楽,Xを飲む,1,a1ff07995e08ebfb0365d96c89ed5c33295c40aed89028ccacc1e2e6b267588b
metaphoricity,快楽,Xを飲む,3,4b552f4760a4cc382b4ce3a925511cc033cffa62b2a4872370fd31dd3a9362f0
metaphoricity,快楽,Xを飲む,4,aa51f3eff33fab784cc3861e6a6240551458c85552b011eb4a71752797a85944
metaphoricity,快楽,Xを飲む,4,02da623f3c31d38ca878d722cff21acb4b0426a0469c1d7eb37c5a6004a04c9c
metaphoricity,快楽,Xを飲む,2,e91d752ae384ca349085a383149ba46785b97047c1f37b7304bf43f1239b595f
metaphoricity,快楽,Xを飲む,3,99de07fa243386a4268c8288fd15a80c84eec5cfacf584cda0a3ac17033e162b
metaphoricity,怒り,Xがしみる,2,365bae785281368a257d8606eba893a293d6da92a1489d715e20f8cbb5f27dc7
metaphoricity,怒り,Xがしみる,2,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
metaphoricity,怒り,Xがしみる,3,0224ff1090ffdf4725757fdd255f758ca086585d7600df1694b985e0f46c5ee4
metaphoricity,怒り,Xがしみる,1,53fcd6a378e1c6262563d7b2bfa66d709ab9d764f442cd143ee440b48bd38ee8
metaphoricity,怒り,Xがしみる,0,ce9b5af72f6933779326e0dd6def483dc07046648c94336852cf68af4499615f
metaphoricity,怒り,Xがしみる,4,b407490b36d5ca8818bce38aabe3a22c0ba84d1d6f1a31bb8294a9a73ac99223
metaphoricity,怒り,Xがしみる,1,f2b3c8500235edcc6a8c1772450552177fda41946461ee1f65c95d66d9996dc2
metaphoricity,怒り,Xがしみる,3,15f3a6f807aec6a2f11bf27c6f256b4838a4fe33523f6956e5c43c39ce0af360
metaphoricity,怒り,Xがしみる,3,d419de251346f212aca3fa7f0b434fb29be7570e086f7cdee101fe057eed820e
metaphoricity,怒り,Xがしみる,3,dae3ef813fac216dc5a0ad901b178c15e10a36601367c7e98dbfa866fbdab596
metaphoricity,怒り,Xですすぐ,4,c1898aefeeed8d4540a1e25836601741fb13ceaf9449694f5e5e696b1198b37f
metaphoricity,怒り,Xですすぐ,3,4214ddf9ef1dda8eaf7e885704cbd4025d65801a8519f88cdbffca6108279c2d
metaphoricity,怒り,Xですすぐ,0,822ba386d2df3669f8a0dfb137165c6db6201e045ac3218494b84197dca94f34
metaphoricity,怒り,Xですすぐ,4,ff2e85b7caff5ef5dddd70d4c229145dfd3f65de65675edd05392933b497fd95
metaphoricity,怒り,Xですすぐ,1,6928b04c46eb68f7e2db42f2d019c2626abd5aa06c7b205135c06da0036a84cf
metaphoricity,怒り,Xですすぐ,2,13e4fa0f45acb9276276f3f91667d9be0d6d9daae4272fa6a2dd956137284b4a
metaphoricity,怒り,Xですすぐ,3,c16280c90c112bc1dd99845e483675860f9e9574f6ff89f165b402813d70237b
metaphoricity,怒り,Xですすぐ,3,936287d9b648850f167714e5c81575931facf50466dc7d662d9ddb06b365e4bb
metaphoricity,怒り,Xですすぐ,0,187bdf5a74ce08d8717327f972319c75b0b9f4fe4a191a1ccd92cbc49bc76782
metaphoricity,怒り,Xですすぐ,1,0039f3f362eeca506841b229174ee356844c6298b829f97a86443fa81e720258
metaphoricity,怒り,Xをかける,0,70b857e45a4b9980fed0fff0a93275bb9e44fbb4412fea29c7dca2c8cecb9aab
metaphoricity,怒り,Xをかける,4,ea3c5ffbfc3cc73dcdce15a6bb8f99e56c94a014db393898831eaac095f03766
metaphoricity,怒り,Xをかける,3,f5e518c9bd8ee0d0ef95018b453911d1d054dc60e28ffcb12040ad3cf7dd0674
metaphoricity,怒り,Xをかける,4,0223138b8737a42f585945d0792ddbf25b5aaebd792b19b13330cf2b2afea807
metaphoricity,怒り,Xをかける,2,42701dc63a481cd76f8c8d3e8cb7c2dd1ff0d48388db197e7beb54b33d3fb4be
metaphoricity,怒り,Xをかける,3,d5d6b601448ed85c562d421197112bfdc7470f1360714d1c7aa1db59b2ed6692
metaphoricity,怒り,Xをかける,0,488805e6bb7b32b5a2da6bf3895bc5947b6b00c7a92287b6edefb9c042fc8a22
metaphoricity,怒り,Xをかける,2,f2c06207dc8159fc91c35b22d428330ef60df94f37d9b8586708670afa8297b0
metaphoricity,怒り,Xをかける,2,dda105ff2f971f6454899e27eec327df1eaffc93ecbd76413fe68ba4157b7e10
metaphoricity,怒り,Xをかける,4,63400f7e893fddb3ebea755bb7b04c7b1b7b65ce0f9608179988310ad8005cc6
metaphoricity,怒り,Xがこぼれる,3,50549a2e6bdf00ba9aa7f6b786ed125f034c07566a3bc9c648a36ee23e8622e9
metaphoricity,怒り,Xがこぼれる,4,26105b984d33c7e7ad9fc465e1ac7632093d0a45537040939be6760bff766185
metaphoricity,怒り,Xがこぼれる,4,7f310b1f6af06a981c25a35b790ae7cf7efc046dfad2c53c1c3bbc27bd6e02b2
metaphoricity,怒り,Xがこぼれる,2,68411c9688005bcbdf9475f936507b2ad25dd345845f1cb401e6fab2314470a7
metaphoricity,怒り,Xがこぼれる,1,86a9e051cb94de50241a0568aa50c3a60a5eaa350decff000de43e1cfffe30ef
metaphoricity,怒り,Xがこぼれる,4,826599fb3571a218ff0fd9e2907b3096022bb96ef620f3fe929ab2a7225afd9c
metaphoricity,怒り,Xがこぼれる,3,674e75f81abc0610ab9f4526a1b068539179dd8766852bda10c8ff76880cc7df
metaphoricity,怒り,Xがこぼれる,4,4044cb847fb9aee6141a131d3f7019ed65c5c3a5da4d7cb9750c6ae54416f10c
metaphoricity,怒り,Xがこぼれる,4,7bbe784d57f367c98401531a9f03083c985a813d41445ca30297dbd3f27cf26a
metaphoricity,怒り,Xがこぼれる,2,7e0bd4900710a56daadc8272c559d1b0b21e93e6fc8ca1ce6ffee064bfe43bdb
metaphoricity,怒り,Xがほとばしる,2,365bae785281368a257d8606eba893a293d6da92a1489d715e20f8cbb5f27dc7
metaphoricity,怒り,Xがほとばしる,3,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
metaphoricity,怒り,Xがほとばしる,1,0224ff1090ffdf4725757fdd255f758ca086585d7600df1694b985e0f46c5ee4
metaphoricity,怒り,Xがほとばしる,1,53fcd6a378e1c6262563d7b2bfa66d709ab9d764f442cd143ee440b48bd38ee8
metaphoricity,怒り,Xがほとばしる,0,ce9b5af72f6933779326e0dd6def483dc07046648c94336852cf68af4499615f
metaphoricity,怒り,Xがほとばしる,2,b407490b36d5ca8818bce38aabe3a22c0ba84d1d6f1a31bb8294a9a73ac99223
metaphoricity,怒り,Xがほとばしる,1,f2b3c8500235edcc6a8c1772450552177fda41946461ee1f65c95d66d9996dc2
metaphoricity,怒り,Xがほとばしる,0,15f3a6f807aec6a2f11bf27c6f256b4838a4fe33523f6956e5c43c39ce0af360
metaphoricity,怒り,Xがほとばしる,1,d419de251346f212aca3fa7f0b434fb29be7570e086f7cdee101fe057eed820e
metaphoricity,怒り,Xがほとばしる,2,dae3ef813fac216dc5a0ad901b178c15e10a36601367c7e98dbfa866fbdab596
metaphoricity,怒り,Xを啜る,4,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
metaphoricity,怒り,Xを啜る,3,e736a830a3b6cc03b697dbfe12f88b6f8b3079e8bf09dd51409a3ba0e9fbed29
metaphoricity,怒り,Xを啜る,3,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
metaphoricity,怒り,Xを啜る,4,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
metaphoricity,怒り,Xを啜る,4,59849a88542b55c17f09759febcfe159f7f37538150921e2c78e3b33c83bce58
metaphoricity,怒り,Xを啜る,2,61fc605ce6e0674efdbf1be5d85239cd6b16af3924b7e0dfcc5cadbcd3b90278
metaphoricity,怒り,Xを啜る,4,3b453d58b318d883ec14acb17cda1c76afcffad314ae3290116ce65376de97af
metaphoricity,怒り,Xを啜る,4,d2f23b4b9bf2a5a447ad380125a96229712e65fd000c2ae7b32518cd6a2f6240
metaphoricity,怒り,Xを啜る,0,cc1907576a85a022af5f0bfff133f44365a2e6e5c79ccfb7cfa319971695ab5c
metaphoricity,怒り,Xを啜る,2,77db6c1a10cb9c26334ec349f48a45847f11cbc44b8099cf247a9a7226671315
metaphoricity,怒り,Xを垂らす,2,365bae785281368a257d8606eba893a293d6da92a1489d715e20f8cbb5f27dc7
metaphoricity,怒り,Xを垂らす,1,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
metaphoricity,怒り,Xを垂らす,4,0224ff1090ffdf4725757fdd255f758ca086585d7600df1694b985e0f46c5ee4
metaphoricity,怒り,Xを垂らす,1,53fcd6a378e1c6262563d7b2bfa66d709ab9d764f442cd143ee440b48bd38ee8
metaphoricity,怒り,Xを垂らす,0,ce9b5af72f6933779326e0dd6def483dc07046648c94336852cf68af4499615f
metaphoricity,怒り,Xを垂らす,3,b407490b36d5ca8818bce38aabe3a22c0ba84d1d6f1a31bb8294a9a73ac99223
metaphoricity,怒り,Xを垂らす,1,f2b3c8500235edcc6a8c1772450552177fda41946461ee1f65c95d66d9996dc2
metaphoricity,怒り,Xを垂らす,4,15f3a6f807aec6a2f11bf27c6f256b4838a4fe33523f6956e5c43c39ce0af360
metaphoricity,怒り,Xを垂らす,4,d419de251346f212aca3fa7f0b434fb29be7570e086f7cdee101fe057eed820e
metaphoricity,怒り,Xを垂らす,3,dae3ef813fac216dc5a0ad901b178c15e10a36601367c7e98dbfa866fbdab596
metaphoricity,怒り,Xを搾り出す,4,428e06c7eff209835aa0791d5299b9e1738b5d4fa53b9f6f5c3e81de8ce5cac8
metaphoricity,怒り,Xを搾り出す,3,ed8f019af50eef9ffb16e01ab2774c4bfd7a7fa7e68265aaaa9476601ca0ab15
metaphoricity,怒り,Xを搾り出す,2,580d93d457b441b8e7dfde09f7eea05783907bcdfac1eb579a1fe4c12e4d1cb3
metaphoricity,怒り,Xを搾り出す,1,61dd5b994d713baaacbc614450ac7d4e6f7f90e452270fffc5217e5e0c2abf45
metaphoricity,怒り,Xを搾り出す,2,d762975efd2db4b20453b372dccba2f3a243bbbe9390ee7cc51472b4be1146cc
metaphoricity,怒り,Xを搾り出す,4,3c7922758c3075f3d6164dff42b754ec46421ffbcd88d97cd20fc2a24a7ea3be
metaphoricity,怒り,Xを搾り出す,4,811b0ae3dad94953ae113e3fcfb4a1104f60f3a44e577f35a13a7be25c2dd3ca
metaphoricity,怒り,Xを搾り出す,3,b316a73b2f9795d5018de10257a13a6a626a660ef0b940fef2fa049c59fd1cd3
metaphoricity,怒り,Xを搾り出す,0,b9f7d475bbe548da940f8a6188d1e71ba7d10c5b07fcc5b4c3d72cc60b9248da
metaphoricity,怒り,Xを搾り出す,1,9f4e27f89975b69547ea5c1ac2d9a1a48dd6631ed113a5a5492fb4b1e6a28642
metaphoricity,怒り,Xを撒く,0,70b857e45a4b9980fed0fff0a93275bb9e44fbb4412fea29c7dca2c8cecb9aab
metaphoricity,怒り,Xを撒く,1,ea3c5ffbfc3cc73dcdce15a6bb8f99e56c94a014db393898831eaac095f03766
metaphoricity,怒り,Xを撒く,3,f5e518c9bd8ee0d0ef95018b453911d1d054dc60e28ffcb12040ad3cf7dd0674
metaphoricity,怒り,Xを撒く,4,0223138b8737a42f585945d0792ddbf25b5aaebd792b19b13330cf2b2afea807
metaphoricity,怒り,Xを撒く,2,42701dc63a481cd76f8c8d3e8cb7c2dd1ff0d48388db197e7beb54b33d3fb4be
metaphoricity,怒り,Xを撒く,3,d5d6b601448ed85c562d421197112bfdc7470f1360714d1c7aa1db59b2ed6692
metaphoricity,怒り,Xを撒く,0,488805e6bb7b32b5a2da6bf3895bc5947b6b00c7a92287b6edefb9c042fc8a22
metaphoricity,怒り,Xを撒く,3,f2c06207dc8159fc91c35b22d428330ef60df94f37d9b8586708670afa8297b0
metaphoricity,怒り,Xを撒く,2,dda105ff2f971f6454899e27eec327df1eaffc93ecbd76413fe68ba4157b7e10
metaphoricity,怒り,Xを撒く,3,63400f7e893fddb3ebea755bb7b04c7b1b7b65ce0f9608179988310ad8005cc6
metaphoricity,怒り,Xを撒き散らす,1,50549a2e6bdf00ba9aa7f6b786ed125f034c07566a3bc9c648a36ee23e8622e9
metaphoricity,怒り,Xを撒き散らす,1,26105b984d33c7e7ad9fc465e1ac7632093d0a45537040939be6760bff766185
metaphoricity,怒り,Xを撒き散らす,4,7f310b1f6af06a981c25a35b790ae7cf7efc046dfad2c53c1c3bbc27bd6e02b2
metaphoricity,怒り,Xを撒き散らす,2,68411c9688005bcbdf9475f936507b2ad25dd345845f1cb401e6fab2314470a7
metaphoricity,怒り,Xを撒き散らす,1,86a9e051cb94de50241a0568aa50c3a60a5eaa350decff000de43e1cfffe30ef
metaphoricity,怒り,Xを撒き散らす,4,826599fb3571a218ff0fd9e2907b3096022bb96ef620f3fe929ab2a7225afd9c
metaphoricity,怒り,Xを撒き散らす,1,674e75f81abc0610ab9f4526a1b068539179dd8766852bda10c8ff76880cc7df
metaphoricity,怒り,Xを撒き散らす,4,4044cb847fb9aee6141a131d3f7019ed65c5c3a5da4d7cb9750c6ae54416f10c
metaphoricity,怒り,Xを撒き散らす,4,7bbe784d57f367c98401531a9f03083c985a813d41445ca30297dbd3f27cf26a
metaphoricity,怒り,Xを撒き散らす,0,7e0bd4900710a56daadc8272c559d1b0b21e93e6fc8ca1ce6ffee064bfe43bdb
metaphoricity,怒り,Xを汲み取る,1,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
metaphoricity,怒り,Xを汲み取る,3,e736a830a3b6cc03b697dbfe12f88b6f8b3079e8bf09dd51409a3ba0e9fbed29
metaphoricity,怒り,Xを汲み取る,3,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
metaphoricity,怒り,Xを汲み取る,3,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
metaphoricity,怒り,Xを汲み取る,4,59849a88542b55c17f09759febcfe159f7f37538150921e2c78e3b33c83bce58
metaphoricity,怒り,Xを汲み取る,1,61fc605ce6e0674efdbf1be5d85239cd6b16af3924b7e0dfcc5cadbcd3b90278
metaphoricity,怒り,Xを汲み取る,0,3b453d58b318d883ec14acb17cda1c76afcffad314ae3290116ce65376de97af
metaphoricity,怒り,Xを汲み取る,2,d2f23b4b9bf2a5a447ad380125a96229712e65fd000c2ae7b32518cd6a2f6240
metaphoricity,怒り,Xを汲み取る,1,cc1907576a85a022af5f0bfff133f44365a2e6e5c79ccfb7cfa319971695ab5c
metaphoricity,怒り,Xを汲み取る,0,77db6c1a10cb9c26334ec349f48a45847f11cbc44b8099cf247a9a7226671315
metaphoricity,怒り,Xに沈む,4,c1898aefeeed8d4540a1e25836601741fb13ceaf9449694f5e5e696b1198b37f
metaphoricity,怒り,Xに沈む,2,4214ddf9ef1dda8eaf7e885704cbd4025d65801a8519f88cdbffca6108279c2d
metaphoricity,怒り,Xに沈む,1,822ba386d2df3669f8a0dfb137165c6db6201e045ac3218494b84197dca94f34
metaphoricity,怒り,Xに沈む,4,ff2e85b7caff5ef5dddd70d4c229145dfd3f65de65675edd05392933b497fd95
metaphoricity,怒り,Xに沈む,2,6928b04c46eb68f7e2db42f2d019c2626abd5aa06c7b205135c06da0036a84cf
metaphoricity,怒り,Xに沈む,2,13e4fa0f45acb9276276f3f91667d9be0d6d9daae4272fa6a2dd956137284b4a
metaphoricity,怒り,Xに沈む,3,c16280c90c112bc1dd99845e483675860f9e9574f6ff89f165b402813d70237b
metaphoricity,怒り,Xに沈む,2,936287d9b648850f167714e5c81575931facf50466dc7d662d9ddb06b365e4bb
metaphoricity,怒り,Xに沈む,1,187bdf5a74ce08d8717327f972319c75b0b9f4fe4a191a1ccd92cbc49bc76782
metaphoricity,怒り,Xに沈む,3,0039f3f362eeca506841b229174ee356844c6298b829f97a86443fa81e720258
metaphoricity,怒り,Xが沸騰する,0,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
metaphoricity,怒り,Xが沸騰する,4,e736a830a3b6cc03b697dbfe12f88b6f8b3079e8bf09dd51409a3ba0e9fbed29
metaphoricity,怒り,Xが沸騰する,3,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
metaphoricity,怒り,Xが沸騰する,4,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
metaphoricity,怒り,Xが沸騰する,4,59849a88542b55c17f09759febcfe159f7f37538150921e2c78e3b33c83bce58
metaphoricity,怒り,Xが沸騰する,4,61fc605ce6e0674efdbf1be5d85239cd6b16af3924b7e0dfcc5cadbcd3b90278
metaphoricity,怒り,Xが沸騰する,1,3b453d58b318d883ec14acb17cda1c76afcffad314ae3290116ce65376de97af
metaphoricity,怒り,Xが沸騰する,4,d2f23b4b9bf2a5a447ad380125a96229712e65fd000c2ae7b32518cd6a2f6240
metaphoricity,怒り,Xが沸騰する,2,cc1907576a85a022af5f0bfff133f44365a2e6e5c79ccfb7cfa319971695ab5c
metaphoricity,怒り,Xが沸騰する,2,77db6c1a10cb9c26334ec349f48a45847f11cbc44b8099cf247a9a7226671315
metaphoricity,怒り,Xを注ぐ,0,70b857e45a4b9980fed0fff0a93275bb9e44fbb4412fea29c7dca2c8cecb9aab
metaphoricity,怒り,Xを注ぐ,4,ea3c5ffbfc3cc73dcdce15a6bb8f99e56c94a014db393898831eaac095f03766
metaphoricity,怒り,Xを注ぐ,3,f5e518c9bd8ee0d0ef95018b453911d1d054dc60e28ffcb12040ad3cf7dd0674
